loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,beta,aux_loss_weight,lr,logical_epoch,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,epoch
1.7602194547653198,1.7602194547653198,1.7602194547653198,0.9772982171603611,0.9786515321050372,3.8058710960405215,1.5518999695777893,1.5518999695777893,1.551900029182434,0.8590483963489532,0.8660644888877869,22.59747886657715,0.0,0.8,0.001,0,0.2857545000006212,0.2857545000006212,50.0,5.0,0.0,True,0
1.3930326529911585,1.3930326529911585,1.3930325848715646,0.7698809163911002,0.778939596244267,36.92609650748117,1.2118686437606812,1.2118686437606812,1.2118686437606812,0.6689461171627045,0.6786530911922455,50.4736385345459,0.0,0.8,0.001,1,0.05885110000235727,0.34460560000297846,50.0,5.0,0.0,True,1
1.1415980202811105,1.1415980202811105,1.1415979862213135,0.6274882129260472,0.6426372187478202,53.52989251273019,1.0485328435897827,1.0485328435897827,1.0485328435897827,0.5751940011978149,0.5916735231876373,56.02869415283203,0.0,0.8,0.001,2,0.06296890000157873,0.4075745000045572,50.0,5.0,0.0,True,2
0.9943894829068866,0.9943894829068866,0.994389465876988,0.542477582182203,0.56488983971732,62.824541909354075,0.9284833669662476,0.9284833669662476,0.92848339676857,0.5041796416044235,0.5303796827793121,65.07112503051758,0.0,0.8,0.001,3,0.06479780000154278,0.4723723000061,50.0,5.0,0.0,True,3
0.87823885679245,0.87823885679245,0.87823885679245,0.4739742321627481,0.5053307499204364,68.8217522757394,0.84351646900177,0.84351646900177,0.84351646900177,0.45665180683135986,0.4835808426141739,68.27763366699219,0.0,0.8,0.001,4,0.06339759999900707,0.535769900005107,50.0,5.0,0.0,True,4
0.8039838416235787,0.8039838416235787,0.8039838416235787,0.43103995067732676,0.46617986474718365,70.40643201555524,0.7913680970668793,0.7913680970668793,0.7913681268692017,0.4262557923793793,0.4563903957605362,69.34104537963867,0.0,0.8,0.001,5,0.06792589999895426,0.6036958000040613,50.0,5.0,0.0,True,5
0.7602188416889736,0.7602188416889736,0.7602188587188721,0.40655364309038433,0.4420815110206604,71.86694989885602,0.7474600672721863,0.7474600672721863,0.7474600672721863,0.39999301731586456,0.43433378636837006,71.42544937133789,0.0,0.8,0.001,6,0.07445129999905475,0.6781471000031161,50.0,5.0,0.0,True,6
0.7191428967884609,0.7191428967884609,0.7191428882735116,0.38175761699676514,0.4217315784522465,74.40240151541573,0.7144843339920044,0.7144843339920044,0.7144843339920044,0.3800883889198303,0.4179949164390564,74.5756607055664,0.0,0.8,0.001,7,0.07565330000215909,0.7538004000052752,50.0,5.0,0.0,True,7
0.6808156371116638,0.6808156371116638,0.6808156371116638,0.35765053970473154,0.40395637920924593,77.62116132463727,0.6855553984642029,0.6855553984642029,0.6855553388595581,0.36181196570396423,0.40467920899391174,77.17755889892578,0.0,0.8,0.001,8,0.06070309999995516,0.8145035000052303,50.0,5.0,0.0,True,8
0.6503334215709141,0.6503334215709141,0.6503334215709141,0.3415068047387259,0.3860332454953875,80.2654527936663,0.6628542542457581,0.6628542542457581,0.6628542542457581,0.3487929403781891,0.3925766497850418,79.04121398925781,0.0,0.8,0.001,9,0.06138060000012047,0.8758841000053508,50.0,5.0,0.0,True,9
